0.00000000,0.00000000,-57.74022000,1.53738250,1.15429400,-0.44176200,0.09066010
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-72.17349000,1.86918990,2.88594210,-1.02647100,0.26105680,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.80839730,-0.60319500,0.21774140,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.03945590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
